Date,Open,High,Low,Close,Volume,RSI,RSI_Open,RSI_High,RSI_Low,MFI,ADX,R3,S3,Returns,Vol_SMA20,Rel_Vol,EMA200,Dist_EMA200,VIX_Close,VIX_RSI,VIX_RSI_Open,VIX_RSI_High,VIX_RSI_Low,VIX_ADX,VIX_RSI_ADX,VIX_EMA,Future_Returns,Target
2021-01-11,879.1125050229124,879.1125050229124,858.1186482532938,860.2724609375,33307825,41.25648638067999,37.5088331546448,31.936686757229708,56.907119025725,24.8414360469355,19.65468958783715,866.0457715491451,854.4991503258549,-0.01884982559941739,24029155.95,1.3861421129109615,889.1205341811471,-0.032445627037750675,22.3799991607666,64.32926306264972,55.754274774470126,62.50000548509203,60.526311878978746,23.066807576675625,23.066807576675625,20.549117382301578,-0.009325357522133593,0
2021-01-12,862.87970997784,888.7252828199374,861.4740587259083,887.3876953125,41161546,53.39679261460149,41.14709466935206,50.29196181401868,52.34778581798835,35.3947947825429,19.069655740989237,894.881781938358,879.893608686642,0.03151935649021076,25221595.9,1.63199609426777,889.1032920033497,-0.001929580855542728,22.850000381469727,48.11529858462897,63.37125872788269,47.756408623584335,56.93237460086741,24.00993430078208,24.00993430078208,20.768249096508068,0.011244097652363338,1
2021-01-13,890.3349094942321,895.5040358477936,869.8852032617441,879.1124877929688,26619458,49.18717910831271,55.56659428940445,55.99793260681434,49.52218607991324,36.663475143233875,17.860103857927076,886.1576667541324,872.0673088318051,-0.009325357522133593,25625005.55,1.0388078920825834,889.0038810161817,-0.011126377999504947,23.290000915527344,57.86925610403502,48.293172421585204,47.70053181398138,61.78629533014742,24.70006489700793,24.70006489700793,21.008415936414664,-0.01180755783664933,-1
2021-01-14,881.9237826562116,891.8539526683576,879.225879879633,888.997314453125,21553242,44.054550858523385,49.66984267961531,39.81482636016124,48.48146540983666,36.75408387554168,18.52093035078428,892.4700344700243,885.5245944362257,0.011244097652363338,25774617.1,0.836219677536936,889.0038156772458,-7.312931627714609e-06,23.030000686645508,67.99431322568435,57.06522156024804,61.09590601622711,57.6975147296362,25.390195493233783,25.390195493233783,21.20094781738903,0.024000595830672156,1
2021-01-15,888.9973558240713,894.9826476255291,870.6107298685408,878.5004272460938,20593268,38.88235385022358,41.093562183509476,34.68477824190259,30.720019205671008,31.652457849721472,20.039918669833742,885.2027046292656,871.798149862922,-0.01180755783664933,25791662.6,0.7984467042462008,888.8993043495727,-0.011698599664320885,24.010000228881836,77.00535536610131,65.87201815354845,76.08393514902407,69.8173965294462,23.969371786648626,23.969371786648626,21.46847661848358,0.016356284093684614,1
2021-01-18,883.7828981720585,905.5022489944743,872.1070575050039,899.5849609375,35100458,49.07405515540296,38.8246370828261,45.27192931797947,34.06035393512302,39.53049786543058,20.268950589806984,908.7686385971043,890.4012832778957,0.024000595830672156,26623368.3,1.3184078590085837,889.0056292907461,0.011900185216143258,24.399999618530273,76.7881269702518,73.99049859712503,78.10501220362195,65.33003651965575,22.361154073038474,22.361154073038474,21.747669285154696,0.018994221045413484,1
2021-01-19,904.4366615381475,920.9188817318542,904.4366615381475,914.298828125,32006615,52.932120913635494,49.89994754651874,56.24019018212839,53.82001818516941,46.8570559522299,20.17196176286121,918.8314386782694,909.7662175717306,0.016356284093684614,26016922.05,1.2302229655948098,889.2573029109875,0.028160044491103934,22.899999618530273,62.3391775554743,73.7724498921263,68.48205245852509,57.398376841379424,21.843187273261417,21.843187273261417,21.857415031190463,0.021754928771207105,1
2021-01-20,916.5659852036083,933.1615451092317,907.4973158868203,931.6652221679688,30924537,59.024689266169645,54.29495405700834,60.82159262962732,54.49348964097738,53.277810518703504,20.963150810947003,938.7228852041319,924.6075591318056,0.018994221045413484,26156148.85,1.18230467250151,889.6792722568282,0.04719223120106619,21.549999237060547,52.29644424747118,61.11695866118192,58.45666756926393,45.526958184774614,21.936298474145982,21.936298474145982,21.82813733651142,-0.05298599187010289,-1
2021-01-21,944.0438358240183,961.2742166156673,940.869846715687,951.9335327148438,39087742,63.1030049845596,62.37166031695633,73.64472060793568,64.35628132162861,58.98887197042307,23.00917042009905,957.5447344373383,946.3223309923492,0.021754928771207105,27135465.45,1.4404669811919515,890.29871763452,0.06922936522259002,22.18000030517578,55.294117867052925,52.091248134805305,56.486217204880944,48.15294982647207,21.727559836060276,21.727559836060276,21.861648095431836,-0.02369913763253284,-1
2021-01-25,922.7099125187834,922.7099125187834,876.0291603627637,880.1100463867188,54207104,47.74806391875934,57.29939219322895,57.82893451461837,47.27829398701156,54.317421856937784,23.20985311804768,892.9472532296242,867.2728395438133,-0.05298599187010289,29472529.3,1.839241669699519,890.5820682437302,-0.011758626442662115,23.25,65.78431213053298,64.53252320122877,63.44294385639609,52.94117647058823,20.885871551191137,20.885871551191137,21.99387208634309,-0.009736050350376724,0
